"X","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","DEG_status","Segment","Gene_Name","PID","X.OG"
164,"AT1G66090",135.177443043137,1.74037148481798,0.497960874885419,-3.49499643966694,0.000474068079048413,0.0330992778470031,"UP in weep","Segment.1",NA,NA,NA
165,"AT1G66090",135.177443043137,1.66267746387816,0.490065744455399,-3.39276409887792,0.000691911972286542,0.0225642988026649,"UP in weep","Segment.2",NA,NA,NA
166,"AT1G66090",135.177443043137,2.13577661224879,0.500607635969593,-4.26636842666642,1.98680577808264e-05,0.00661078578816716,"UP in weep","Segment.3",NA,NA,NA
167,"AT1G67070",161.084712861683,1.16860480542113,0.296877726075129,-3.93631688328613,8.27417020799723e-05,0.0050250561078848,"UP in weep","Segment.2",NA,NA,NA
168,"AT1G67760",226.494234018901,1.77255571841183,0.421411071024845,-4.20623908646037,2.59655538987145e-05,0.00209958198777544,"UP in weep","Segment.2",NA,NA,NA
169,"AT1G68620",323.439522880073,1.0018548618172,0.203285372571902,-4.92831751316906,8.29407516162646e-07,0.000151537632070658,"UP in weep","Segment.2",NA,NA,NA
170,"AT1G68620",323.439522880073,2.11696909719128,0.308648032824475,-6.85884526079317,6.94193820165969e-12,2.95657148008686e-08,"UP in weep","Segment.3",NA,NA,NA
171,"AT1G68710",2031.74608992395,-1.08822969722028,0.2920690934257,3.72593239653109,0.000194594557714925,0.00923771806514823,"DOWN in weep","Segment.2",NA,NA,NA
172,"AT1G69490",71.1662630009112,2.44816592211146,0.509456153394581,-4.80544970513944,1.54404050674534e-06,0.000608895233169295,"UP in weep","Segment.1",NA,NA,NA
173,"AT1G69490",71.1662630009112,1.8045740269964,0.512260533732929,-3.52276606953529,0.000427068130529743,0.0159176948299633,"UP in weep","Segment.2",NA,NA,NA
174,"AT1G69840",481.137809606795,1.43456846198296,0.264284163724508,-5.4281287299468,5.69479609304048e-08,1.9346290102326e-05,"UP in weep","Segment.2",NA,NA,NA
175,"AT1G69890",845.252948772416,1.78834042827537,0.350846576648722,-5.09721498598491,3.44686807465481e-07,8.23536326144449e-05,"UP in weep","Segment.2",NA,NA,NA
176,"AT1G69910",424.212212277289,1.13480167713732,0.232824494734102,-4.87406481192337,1.09325096771797e-06,0.000187161122363182,"UP in weep","Segment.2",NA,NA,NA
177,"AT1G70130",29.6995298734382,7.18972375994386,1.54642730038688,-4.6492478231244,3.33147729219252e-06,0.000455553328848111,"UP in weep","Segment.2",NA,NA,NA
178,"AT1G71015",333.692151488969,-1.42475339069362,0.315507146208005,4.51575632380233,6.30911803529847e-06,0.0015512312321969,"DOWN in weep","Segment.1",NA,NA,NA
179,"AT1G71030",74.7102760104201,1.50911340280743,0.393949678983608,-3.83072631687618,0.000127765555418839,0.0139526538597137,"UP in weep","Segment.1",NA,NA,NA
180,"AT1G71030",74.7102760104201,2.51955385862252,0.401234474212064,-6.2795049293069,3.39652828007298e-10,4.10262877029704e-07,"UP in weep","Segment.2",NA,NA,NA
181,"AT1G71870",1072.4660759264,-1.08174715162152,0.235776623223981,4.58801698332023,4.47476243119657e-06,0.00122166751246578,"DOWN in weep","Segment.1",NA,NA,NA
182,"AT1G72490",424.516782138305,-2.14220703163753,0.43057315163105,4.97524525977213,6.51650795630977e-07,0.00012538222653636,"DOWN in weep","Segment.2","LAZY4/DRO1","AT1G72490.3.Araport11.447","OG0001700"
183,"AT1G72520",162.610985947847,3.96537052662746,0.982073283649781,-4.03775420087852,5.3965353839724e-05,0.00364383454404745,"UP in weep","Segment.2",NA,NA,NA
184,"AT1G72900",1024.84926165552,1.7824228953183,0.444669780629938,-4.00841922019806,6.11265402431922e-05,0.00808502903402968,"UP in weep","Segment.1",NA,NA,NA
185,"AT1G72900",1024.84926165552,1.5422255804387,0.442495273189248,-3.48529277911431,0.000491598825634646,0.0176959299121663,"UP in weep","Segment.2",NA,NA,NA
186,"AT1G72920",139.727826039026,2.19488097940172,0.543827261396434,-4.03598924733145,5.43727063394725e-05,0.0036486771025704,"UP in weep","Segment.2",NA,NA,NA
187,"AT1G72930",79.7986473770579,2.0432272499614,0.586854408555587,-3.48165953969802,0.000498316833254854,0.0342311514972971,"UP in weep","Segment.1",NA,NA,NA
188,"AT1G72930",79.7986473770579,2.1062857058154,0.567956297721471,-3.70853481907921,0.000208461998356573,0.00950184647435766,"UP in weep","Segment.2",NA,NA,NA
189,"AT1G72940",383.29103369562,1.15953731848659,0.346272368352153,-3.34862791392977,0.000812127824905015,0.045631298235758,"UP in weep","Segment.1",NA,NA,NA
190,"AT1G72940",383.29103369562,2.03505751848722,0.351376738301222,-5.79166830543758,6.96906734262518e-09,3.79578418658672e-06,"UP in weep","Segment.2",NA,NA,NA
191,"AT1G73160",219.88742223043,-2.04570365760939,0.609751571407916,3.35497890212216,0.000793710376366972,0.0246879127367249,"DOWN in weep","Segment.2",NA,NA,NA
192,"AT1G73260",14980.6293085858,1.47710771196265,0.410945179041651,-3.59441547752758,0.000325120667069977,0.0452512719297723,"UP in weep","Segment.3",NA,NA,NA
193,"AT1G73300",381.097899833335,1.36964867233201,0.418597768127478,-3.2719922957518,0.00106792486113441,0.0303775231940428,"UP in weep","Segment.2",NA,NA,NA
194,"AT1G73805",191.618205610719,1.9908314250376,0.534827688147195,-3.72237913099534,0.00019735438933324,0.0185139282856887,"UP in weep","Segment.1",NA,NA,NA
195,"AT1G73805",191.618205610719,2.66093267168133,0.533271125391233,-4.98983077272211,6.04322107933514e-07,0.000117314029202593,"UP in weep","Segment.2",NA,NA,NA
196,"AT1G74088",103.90073360143,1.00746301042346,0.247906469926021,-4.06388349091533,4.82629234321272e-05,0.0128469869310894,"UP in weep","Segment.3",NA,NA,NA
197,"AT1G74440",90.9851315646077,1.45706220784059,0.304700377859622,-4.78195077431729,1.73602196231023e-06,0.00027550795258795,"UP in weep","Segment.2",NA,NA,NA
198,"AT1G74930",292.915352199272,3.74462751596031,1.13235269130812,-3.30694451004874,0.000943195737830802,0.0278249141545689,"UP in weep","Segment.2",NA,NA,NA
199,"AT1G75780",4376.22827698624,-1.35154004891511,0.220188726091859,6.13809831640185,8.35151730603428e-10,6.98379574106913e-07,"DOWN in weep","Segment.2",NA,NA,NA
200,"AT1G75945",106.230962349419,9.02803154316701,1.05654122053566,-8.54489287089986,1.28655563478669e-17,9.13240074759422e-14,"UP in weep","Segment.1",NA,NA,NA
201,"AT1G75945",106.230962349419,9.47692326586773,1.21151988254938,-7.82234233409825,5.18493746541685e-15,1.02482645793721e-11,"UP in weep","Segment.2",NA,NA,NA
202,"AT1G75945",106.230962349419,10.0099520985694,1.21084824646653,-8.2668923440904,1.37496017049898e-16,1.46398884153879e-12,"UP in weep","Segment.3",NA,NA,NA
203,"AT1G76210",193.525809818398,3.1784312723807,0.939583570182435,-3.38280848372387,0.000717486476983553,0.0232136770574054,"UP in weep","Segment.2",NA,NA,NA
204,"AT1G76220",120.208293193973,1.40340754329399,0.446178811511624,-3.14539262530048,0.0016586406779796,0.0407943050007156,"UP in weep","Segment.2",NA,NA,NA
205,"AT1G76410",263.991169160498,2.0067874346138,0.357403939918777,-5.6149001465117,1.96675787553021e-08,1.76972866006211e-05,"UP in weep","Segment.1",NA,NA,NA
206,"AT1G76410",263.991169160498,1.2023749871052,0.353614406839399,-3.40024321365188,0.000673259394067279,0.022108281673665,"UP in weep","Segment.2",NA,NA,NA
207,"AT1G76590",394.67350078223,1.06448765792914,0.3217328505755,-3.30860729958112,0.000937612488152093,0.0495445606332477,"UP in weep","Segment.1",NA,NA,NA
208,"AT1G76640",89.1349734579577,3.41393851717122,0.893023146095369,-3.82290037172971,0.000131891079550092,0.00708043420142743,"UP in weep","Segment.2",NA,NA,NA
209,"AT1G76800",234.247252064784,-1.53007084381524,0.308125270422969,4.96574280231832,6.84386075171082e-07,0.000323866699350404,"DOWN in weep","Segment.1",NA,NA,NA
210,"AT1G76800",234.247252064784,-1.10792040355241,0.292510817791089,3.78762198239001,0.000152096018527919,0.00787350389246194,"DOWN in weep","Segment.2",NA,NA,NA
211,"AT1G76952",90.1308506980156,-1.3841934245255,0.417435326101726,3.31594701735468,0.00091333142597848,0.0486234817905294,"DOWN in weep","Segment.1",NA,NA,NA
212,"AT1G77120",418.331733801026,1.42488886587472,0.37640356630393,-3.78553497743479,0.000153378257897916,0.007883569936682,"UP in weep","Segment.2",NA,NA,NA
213,"AT1G77200",56.2128411813619,4.64379176929556,1.28382464552609,-3.61715424725517,0.000297859816814694,0.0122592642064142,"UP in weep","Segment.2",NA,NA,NA
214,"AT1G78290",1432.3598984289,1.34572617930823,0.29917293657468,-4.49815479540313,6.85457833519077e-06,0.000764267908531885,"UP in weep","Segment.2",NA,NA,NA
215,"AT1G78950",520.407655395391,-1.4123691094519,0.389235379319037,3.62857331191943,0.000284991823146738,0.0241788879438637,"DOWN in weep","Segment.1",NA,NA,NA
216,"AT1G78970",76.5014929055976,-1.49521357777468,0.453481519544714,3.2971874560089,0.000976582979693686,0.0286218564167044,"DOWN in weep","Segment.2",NA,NA,NA
217,"AT1G79360",159.096771830353,1.73750028830678,0.287352456913114,-6.04658232949141,1.47950645223349e-09,1.14883676015931e-06,"UP in weep","Segment.2",NA,NA,NA
218,"AT1G80440",670.295011964402,1.56137334178591,0.330026829628226,-4.73104972569892,2.23361794394916e-06,0.000754998319307893,"UP in weep","Segment.1",NA,NA,NA
219,"AT1G80440",670.295011964402,1.71231993308737,0.332092371171509,-5.15615558119231,2.52071479721025e-07,6.15790799111745e-05,"UP in weep","Segment.2",NA,NA,NA
220,"AT1G80840",646.969862536297,3.87984878467422,1.06189361427098,-3.65370761489872,0.000258480599460656,0.0111505658600666,"UP in weep","Segment.2",NA,NA,NA
221,"AT2G01280",2.96285508254708,-5.06550220510918,1.54914701553266,3.26986538677058,0.00107598674899845,0.0305406056093006,"DOWN in weep","Segment.2",NA,NA,NA
222,"AT2G01300",73.7075522466972,2.01091700607293,0.538676637507239,-3.73306890638247,0.000189160818023191,0.00911914524492287,"UP in weep","Segment.2",NA,NA,NA
223,"AT2G01340",227.773010297017,1.67623009971256,0.334719659628131,-5.00786270389623,5.50377704131333e-07,0.000112013762696381,"UP in weep","Segment.2",NA,NA,NA
224,"AT2G01520",11904.7662346361,1.38637926317743,0.250294971172748,-5.53898169300643,3.04235441471926e-08,5.39891143845388e-05,"UP in weep","Segment.3",NA,NA,NA
225,"AT2G01610",100.664977715103,2.69987992812759,0.591445619831298,-4.56488278482423,4.99773504625553e-06,0.000610453681885887,"UP in weep","Segment.2",NA,NA,NA
226,"AT2G02340",22.9709497865284,4.00222322002485,0.96608814857053,-4.14271019259136,3.43225553585532e-05,0.0026183894687918,"UP in weep","Segment.2",NA,NA,NA
227,"AT2G02680",1111.68545598345,1.22939789340456,0.260533331833242,-4.71877392713594,2.37270317834398e-06,0.000358245225719131,"UP in weep","Segment.2",NA,NA,NA
228,"AT2G04450",161.615633439564,2.66068237879671,0.432954683100289,-6.14540616524616,7.97591535257233e-10,6.9364940638251e-07,"UP in weep","Segment.2",NA,NA,NA
229,"AT2G04480",86.371719471089,3.10242488849439,0.841072924009052,-3.68865148304429,0.000225445784434614,0.0100856836320522,"UP in weep","Segment.2",NA,NA,NA
230,"AT2G04795",145.849192430625,1.29702094117777,0.306474552806602,-4.23206732598203,2.31553067583977e-05,0.00739401804422436,"UP in weep","Segment.3",NA,NA,NA
231,"AT2G05510",5289.61370669779,3.51887449554905,0.650488028984396,-5.4095914740246,6.31686794476847e-08,2.05007454565462e-05,"UP in weep","Segment.2","AT2G05510","AT2G05510.1.Araport11.447","OG0006181"
232,"AT2G05510",5289.61370669779,3.51887449554905,0.650488028984396,-5.4095914740246,6.31686794476847e-08,2.05007454565462e-05,"UP in weep","Segment.2","Glycine-rich protein family","AT2G05510.1.Araport11.447","OG0006181"
233,"AT2G05510",5289.61370669779,3.51887449554905,0.650488028984396,-5.4095914740246,6.31686794476847e-08,2.05007454565462e-05,"UP in weep","Segment.2","AT2G05510","AT2G05510.1.Araport11.447","OG0006181"
234,"AT2G05510",5289.61370669779,3.51887449554905,0.650488028984396,-5.4095914740246,6.31686794476847e-08,2.05007454565462e-05,"UP in weep","Segment.2","Glycine-rich protein family","AT2G05510.1.Araport11.447","OG0006181"
235,"AT2G05510",5289.61370669779,3.45376296657598,0.80557661903302,-4.28731778576411,1.80843491911657e-05,0.00621139058106249,"UP in weep","Segment.3","AT2G05510","AT2G05510.1.Araport11.447","OG0006181"
236,"AT2G05510",5289.61370669779,3.45376296657598,0.80557661903302,-4.28731778576411,1.80843491911657e-05,0.00621139058106249,"UP in weep","Segment.3","Glycine-rich protein family","AT2G05510.1.Araport11.447","OG0006181"
237,"AT2G05510",5289.61370669779,3.45376296657598,0.80557661903302,-4.28731778576411,1.80843491911657e-05,0.00621139058106249,"UP in weep","Segment.3","AT2G05510","AT2G05510.1.Araport11.447","OG0006181"
238,"AT2G05510",5289.61370669779,3.45376296657598,0.80557661903302,-4.28731778576411,1.80843491911657e-05,0.00621139058106249,"UP in weep","Segment.3","Glycine-rich protein family","AT2G05510.1.Araport11.447","OG0006181"
239,"AT2G05520",216.067575938315,2.13725480623333,0.462536643473702,-4.62072537687458,3.82400679906492e-06,0.000510070894633555,"UP in weep","Segment.2",NA,NA,NA
240,"AT2G05940",1377.5392806326,1.04654610679332,0.292263865520637,-3.58082619939693,0.000342509439484208,0.0134177301500282,"UP in weep","Segment.2",NA,NA,NA
241,"AT2G10940",34.3510078759263,-4.22350029049776,1.36058012439071,3.10419078949071,0.00190800249621806,0.0447505828185254,"DOWN in weep","Segment.2",NA,NA,NA
242,"AT2G12462",930.5737118364,-1.34470067089979,0.31347275912205,4.28968907750045,1.78923430644495e-05,0.0034637949596132,"DOWN in weep","Segment.1",NA,NA,NA
243,"AT2G13360",1098.76884412331,1.23747776843425,0.265903194142687,-4.65386575149678,3.25768948750815e-06,0.0010328020048192,"UP in weep","Segment.1",NA,NA,NA
244,"AT2G13360",1098.76884412331,1.22669806335735,0.266873063625966,-4.59656005252225,4.2952321818042e-06,0.000542947314516204,"UP in weep","Segment.2",NA,NA,NA
245,"AT2G13360",1098.76884412331,1.33438372637271,0.303133577604669,-4.40196608015806,1.07274330851281e-05,0.00419304207764137,"UP in weep","Segment.3",NA,NA,NA
246,"AT2G14080",56.0099768956264,1.77414876016281,0.457256111574793,-3.87998916854852,0.000104461116532811,0.00591456665535517,"UP in weep","Segment.2",NA,NA,NA
247,"AT2G14290",35.110423946875,3.55619329027408,1.11114919986066,-3.20046424973353,0.0013720638947521,0.0362012737515644,"UP in weep","Segment.2",NA,NA,NA
248,"AT2G15400",98.0456744819922,1.05791978668849,0.274520288056945,-3.85370347006571,0.000116344491219779,0.00640395424835552,"UP in weep","Segment.2",NA,NA,NA
249,"AT2G15880",612.003008569087,1.56570412502027,0.385842126032998,-4.05788797899784,4.95185087178746e-05,0.00687385661940972,"UP in weep","Segment.1",NA,NA,NA
250,"AT2G15880",612.003008569087,1.36302391693081,0.385276549712277,-3.53778063562059,0.000403505136638177,0.0153642884076834,"UP in weep","Segment.2",NA,NA,NA
251,"AT2G15890",2154.04809910042,1.09442219660572,0.227026185497259,-4.82068706835993,1.43064627818176e-06,0.000585877163343859,"UP in weep","Segment.1",NA,NA,NA
252,"AT2G15960",132.554217646866,1.18950695642278,0.374996887656462,-3.17204487710975,0.00151369613849025,0.038402312068909,"UP in weep","Segment.2",NA,NA,NA
253,"AT2G16060",789.09360907335,1.55971514088584,0.369398442896792,-4.22231108678933,2.41810049389591e-05,0.00201404775528659,"UP in weep","Segment.2",NA,NA,NA
254,"AT2G17040",60.9124475963402,2.53842178173186,0.646875499822079,-3.92412725853745,8.70447163112809e-05,0.00521193482664131,"UP in weep","Segment.2",NA,NA,NA
255,"AT2G17080",231.260227970084,-4.8851518778325,1.2550818487886,3.89229744860673,9.92993945371262e-05,0.00568149325270052,"DOWN in weep","Segment.2",NA,NA,NA
256,"AT2G17660",88.8476147608718,2.04672645443091,0.613791447561668,-3.3345633318315,0.000854334432724384,0.0470189831868295,"UP in weep","Segment.1",NA,NA,NA
257,"AT2G18470",256.070025429743,-1.55990844077616,0.331864589280108,4.70043653696214,2.59605928099974e-06,0.000863798162326397,"DOWN in weep","Segment.1",NA,NA,NA
258,"AT2G18690",2225.45225480421,1.04886155609353,0.224903670524017,-4.66360354924275,3.10719721737307e-06,0.00150381283508999,"UP in weep","Segment.3",NA,NA,NA
259,"AT2G19660",433.065468013223,-1.73073567393338,0.423846228406986,4.0834046829632,4.4380637659946e-05,0.0031791981672587,"DOWN in weep","Segment.2",NA,NA,NA
260,"AT2G19990",110.77361686889,-2.34950191047732,0.562231112872312,4.17888988475619,2.92935467143215e-05,0.00487348497876153,"DOWN in weep","Segment.1",NA,NA,NA
261,"AT2G20142",346.061700482273,1.51164120565564,0.366454343631376,-4.12504649467664,3.7065987006335e-05,0.00276937693983414,"UP in weep","Segment.2",NA,NA,NA
262,"AT2G20750",1309.88805934037,-2.23017799161872,0.598847926643576,3.72411407369886,0.000196002291553187,0.00926409091945519,"DOWN in weep","Segment.2",NA,NA,NA
263,"AT2G21140",72.675097471833,-1.7329742683178,0.483624708735553,3.58330382425807,0.000339275592446116,0.0268652937309309,"DOWN in weep","Segment.1",NA,NA,NA
264,"AT2G21140",72.675097471833,-3.63661740834988,0.887234510730272,4.09882321344401,4.15256052376237e-05,0.0116353653096736,"DOWN in weep","Segment.3",NA,NA,NA
265,"AT2G21400",33.9345959076636,2.49583000253321,0.641422503962299,-3.89108580867614,9.97966296413151e-05,0.00569495622483326,"UP in weep","Segment.2",NA,NA,NA
266,"AT2G21650",38.2025585728655,4.82171133835786,1.34210999438876,-3.59263499900679,0.000327350966479904,0.0452658365661659,"UP in weep","Segment.3",NA,NA,NA
267,"AT2G22500",1686.5175060504,1.34177860831003,0.420546481291553,-3.19055958853646,0.00141997555192455,0.0368854342293234,"UP in weep","Segment.2",NA,NA,NA
268,"AT2G22760",61.1396375727722,3.2061013793535,0.922312821662645,-3.47615397298055,0.000508660159969988,0.0182195868172446,"UP in weep","Segment.2",NA,NA,NA
269,"AT2G22860",224.630063999493,1.78423909708849,0.347790216740105,-5.13021646730737,2.89409174924976e-07,0.000176084810857925,"UP in weep","Segment.1",NA,NA,NA
270,"AT2G22860",224.630063999493,1.1705624835117,0.307830994526018,-3.80261411075279,0.000143177282495927,0.00755572931074381,"UP in weep","Segment.2",NA,NA,NA
271,"AT2G23400",92.5920101156325,-4.215975513561,1.29367152503059,3.25892271105011,0.00111836130968522,0.0312627807123109,"DOWN in weep","Segment.2",NA,NA,NA
272,"AT2G23630",541.488083086653,-2.70966512463111,0.560510991449998,4.834276519041,1.33630730463091e-06,0.000221786209292254,"DOWN in weep","Segment.2",NA,NA,NA
273,"AT2G23960",155.440960458028,-1.35161634218863,0.298501218281672,4.52800946665892,5.9541914856776e-06,0.000688595911072353,"DOWN in weep","Segment.2",NA,NA,NA
274,"AT2G24320",9.71682087999373,4.36614688107132,1.30763304611731,-3.33896951750761,0.000840897912001089,0.0257504259193348,"UP in weep","Segment.2",NA,NA,NA
275,"AT2G24560",17.6638788301723,3.16132556084576,0.79394705822239,-3.98178383319893,6.83999753287479e-05,0.00869705642978732,"UP in weep","Segment.1",NA,NA,NA
276,"AT2G24600",740.260275119897,1.36544677092819,0.390637233235382,-3.49543426677259,0.000473291014881605,0.0330992778470031,"UP in weep","Segment.1",NA,NA,NA
277,"AT2G24600",740.260275119897,1.95943934267825,0.391240263975501,-5.0082763025662,5.49196564063966e-07,0.000112013762696381,"UP in weep","Segment.2",NA,NA,NA
278,"AT2G24850",49.0139807192911,5.14972911097529,1.07246030438784,-4.80178994961939,1.5725360058614e-06,0.000253259835847693,"UP in weep","Segment.2",NA,NA,NA
279,"AT2G25130",49.4869648012211,-5.47166201034744,1.27983074534496,4.27530126952267,1.90879000893837e-05,0.00166670330820634,"DOWN in weep","Segment.2",NA,NA,NA
280,"AT2G25200",73.2213178773703,1.98869267718069,0.560719446679339,-3.5466804102444,0.000390117529352204,0.0149329847239007,"UP in weep","Segment.2",NA,NA,NA
281,"AT2G25460",655.294933776477,1.43554387774556,0.431941978550356,-3.32346460643488,0.00088906704022065,0.0268565514993169,"UP in weep","Segment.2",NA,NA,NA
282,"AT2G25460",655.294933776477,1.67452502441193,0.432819882638996,-3.86887269180425,0.000109339709985121,0.0230533576646847,"UP in weep","Segment.3",NA,NA,NA
283,"AT2G25510",51.5362424981177,1.80133948044726,0.507569959729891,-3.54894817141239,0.00038677319938986,0.0148310809543815,"UP in weep","Segment.2",NA,NA,NA
284,"AT2G25735",324.267949102256,2.54791396178008,0.747969516393171,-3.40644091228013,0.000658157951114281,0.0405071490432908,"UP in weep","Segment.1",NA,NA,NA
285,"AT2G25810",4074.19556140604,-1.31786454482568,0.243900956277885,5.4032774817176,6.54341157921727e-08,2.06183847181655e-05,"DOWN in weep","Segment.2",NA,NA,NA
286,"AT2G25900",1181.11352709482,1.48351091835122,0.3340449783117,-4.44105139927279,8.95204071402979e-06,0.00194524190821698,"UP in weep","Segment.1",NA,NA,NA
287,"AT2G25900",1181.11352709482,1.23823091774506,0.334834557187509,-3.69803800463655,0.000217272364481244,0.0098210722423102,"UP in weep","Segment.2",NA,NA,NA
288,"AT2G26380",23.6074327404304,4.48636925276983,1.2707538328857,-3.53047863139781,0.000414808520991931,0.0156655305642904,"UP in weep","Segment.2",NA,NA,NA
289,"AT2G26390",144.935351802021,2.2332396714415,0.565166873535943,-3.9514695146043,7.7672767887098e-05,0.00477051220169854,"UP in weep","Segment.2",NA,NA,NA
290,"AT2G26400",39.814667529734,5.78987824412267,1.25245822478925,-4.62281146750177,3.78573768980128e-06,0.000508083387973207,"UP in weep","Segment.2",NA,NA,NA
291,"AT2G26440",163.528554306273,1.73861414887638,0.378226376312748,-4.59675542944881,4.29120823419143e-06,0.000542947314516204,"UP in weep","Segment.2",NA,NA,NA
292,"AT2G28400",485.284991783786,1.37866186369376,0.344176781397405,-4.00567945953878,6.1839462426248e-05,0.00401347340916861,"UP in weep","Segment.2",NA,NA,NA
293,"AT2G28470",5243.68976895123,-1.83258628267301,0.378340801190234,4.84374478488129,1.27414575353446e-06,0.000214418537617052,"DOWN in weep","Segment.2",NA,NA,NA
294,"AT2G28500",27.3440915201738,3.00740829023628,0.844593967487357,-3.56077405949658,0.000369763155367534,0.0142795568809963,"UP in weep","Segment.2",NA,NA,NA
295,"AT2G28570",1207.29591912146,1.01880812532186,0.260316828930859,-3.91372363249114,9.08836504376409e-05,0.00536954436906301,"UP in weep","Segment.2",NA,NA,NA
296,"AT2G28690",145.16267330576,-1.26742311393404,0.368406403150732,3.4402852477444,0.000581101390999986,0.0376126265086465,"DOWN in weep","Segment.1",NA,NA,NA
297,"AT2G29330",755.696229269521,-1.49344482954962,0.449376760193824,3.32336907877806,0.000889371588607679,0.0268565514993169,"DOWN in weep","Segment.2",NA,NA,NA
298,"AT2G29340",512.029816222919,2.22564157790021,0.48448107589401,-4.59386689932779,4.35106961768238e-06,0.00192143113390712,"UP in weep","Segment.3",NA,NA,NA
299,"AT2G31480",99.5758335298468,-1.60234721340388,0.325887656217792,4.91686991769036,8.79389435025341e-07,0.000390137458726347,"DOWN in weep","Segment.1",NA,NA,NA
300,"AT2G32030",412.44043652786,1.10867392926058,0.287651629887211,-3.85422439530517,0.000116097080046219,0.0128764964561678,"UP in weep","Segment.1",NA,NA,NA
301,"AT2G32140",286.669652370583,1.71448764415016,0.491357217975781,-3.4892896276425,0.000484306098493824,0.0174913342083932,"UP in weep","Segment.2",NA,NA,NA
302,"AT2G32190",766.101964268947,1.40387440407356,0.269670599807296,-5.20588601455535,1.93073139328485e-07,4.92631684710205e-05,"UP in weep","Segment.2",NA,NA,NA
303,"AT2G32200",8.22096434616059,5.87314535143847,1.6912766769535,-3.4726106210001,0.000515422552226959,0.0183909897747798,"UP in weep","Segment.2",NA,NA,NA
304,"AT2G32210",165.532174436012,2.6957862893896,0.310957189483235,-8.66931648652217,4.34722074975378e-18,1.09664108180987e-14,"UP in weep","Segment.2",NA,NA,NA
305,"AT2G32487",59.4297078310882,-1.75203495370149,0.5063967982928,3.45980653828789,0.000540563610279928,0.0191728124220329,"DOWN in weep","Segment.2",NA,NA,NA
306,"AT2G32990",832.059758682209,-1.6162148283949,0.199276233977244,8.11042438999256,5.04432686888977e-16,1.79031567788346e-12,"DOWN in weep","Segment.1",NA,NA,NA
307,"AT2G33020",15.3374961477295,6.92334524643058,1.41889506463661,-4.87939201353393,1.0641336760549e-06,0.000183622177657029,"UP in weep","Segment.2",NA,NA,NA
308,"AT2G33205",677.598949100495,-1.10512756428186,0.321957222586401,3.43252918944935,0.000597979508935846,0.0381256695891881,"DOWN in weep","Segment.1",NA,NA,NA
309,"AT2G33580",563.141354220192,1.06174153097383,0.346070050766557,-3.06799599856166,0.00215499503606423,0.04855326639804,"UP in weep","Segment.2",NA,NA,NA
310,"AT2G33790",5828.88908491343,-2.84082560186782,0.674857877126655,4.20951684518112,2.5591736264932e-05,0.00209958198777544,"DOWN in weep","Segment.2",NA,NA,NA
311,"AT2G33830",6949.51781721608,1.93412126782162,0.298065002297551,-6.48892440545848,8.64513269468188e-11,1.41613923640962e-07,"UP in weep","Segment.1",NA,NA,NA
312,"AT2G33830",6949.51781721608,2.18043526895192,0.298104371809324,-7.31433509585224,2.58658933388686e-13,4.32597117672063e-10,"UP in weep","Segment.2",NA,NA,NA
313,"AT2G33830",6949.51781721608,2.38582915081729,0.322383431729042,-7.40059480731174,1.35575833300792e-13,9.62362456713452e-10,"UP in weep","Segment.3",NA,NA,NA
314,"AT2G34000",46.2699168166574,1.9381119031356,0.47129759403756,-4.11228898185535,3.91755494380373e-05,0.0059397390253603,"UP in weep","Segment.1",NA,NA,NA
315,"AT2G34340",385.290201163243,-1.2467632322083,0.26844682451753,4.64435828007674,3.41135120260002e-06,0.00046355998654331,"DOWN in weep","Segment.2",NA,NA,NA
316,"AT2G34355",927.807455574864,-1.01057114427891,0.265028637974876,3.81306394660155,0.00013725458156051,0.00731418900070735,"DOWN in weep","Segment.2",NA,NA,NA
317,"AT2G34600",109.237389885631,1.62742779127945,0.42388588938151,-3.8393063606199,0.000123382395863136,0.0136136172015828,"UP in weep","Segment.1",NA,NA,NA
318,"AT2G34600",109.237389885631,1.93179645044983,0.425949603989599,-4.53526997643834,5.7529847580297e-06,0.000672480616177859,"UP in weep","Segment.2",NA,NA,NA
319,"AT2G34600",109.237389885631,2.69455669118777,0.584037723531159,-4.61366891661754,3.95622454582481e-06,0.00187217337118532,"UP in weep","Segment.3",NA,NA,NA
320,"AT2G34610",273.578598049424,1.77047247901032,0.554773294794011,-3.1913440960919,0.00141612514723916,0.0368698221297865,"UP in weep","Segment.2","AT2G34610","AT2G34610.1.Araport11.447","OG0003738"
321,"AT2G34655",54.0363920870206,-2.5429318708607,0.772659572009768,3.2911413551071,0.00099781760144955,0.029081166609539,"DOWN in weep","Segment.2",NA,NA,NA
322,"AT2G35730",230.52083133504,1.4570104630658,0.332589376747493,-4.38080878383551,1.18239601348603e-05,0.0011375068196997,"UP in weep","Segment.2",NA,NA,NA
323,"AT2G36050",102.740719866806,1.51795674046167,0.423679239188215,-3.58279707868182,0.000339934674368363,0.0133764811978802,"UP in weep","Segment.2",NA,NA,NA
324,"AT2G36210",124.275486934351,-1.36651113358098,0.377383323763172,3.6210162122546,0.000293448123375733,0.0246022747530954,"DOWN in weep","Segment.1",NA,NA,NA
325,"AT2G36570",657.511444540802,-1.24350325723219,0.251107416930789,4.95207697339709,7.34255476118631e-07,0.000339912399216223,"DOWN in weep","Segment.1",NA,NA,NA
