"X.1","X","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","DEG_status","Segment","Gene_Name","PID","X.OG","Species","OG","HPI"
304,304,"AT2G32210",165.532174436012,2.6957862893896,0.310957189483235,-8.66931648652217,4.34722074975378e-18,1.09664108180987e-14,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0002067","No"
305,305,"AT2G32487",59.4297078310882,-1.75203495370149,0.5063967982928,3.45980653828789,0.000540563610279928,0.0191728124220329,"DOWN in weep","Segment.2","",NA,NA,"Arabidopsis","OG0062012","No"
306,306,"AT2G32990",832.059758682209,-1.6162148283949,0.199276233977244,8.11042438999256,5.04432686888977e-16,1.79031567788346e-12,"DOWN in weep","Segment.1","",NA,NA,"Arabidopsis","OG0001139","No"
307,307,"AT2G33020",15.3374961477295,6.92334524643058,1.41889506463661,-4.87939201353393,1.0641336760549e-06,0.000183622177657029,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0000176","No"
308,308,"AT2G33205",677.598949100495,-1.10512756428186,0.321957222586401,3.43252918944935,0.000597979508935846,0.0381256695891881,"DOWN in weep","Segment.1","",NA,NA,"Arabidopsis","OG0009874","No"
309,309,"AT2G33580",563.141354220192,1.06174153097383,0.346070050766557,-3.06799599856166,0.00215499503606423,0.04855326639804,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0003914","No"
310,310,"AT2G33790",5828.88908491343,-2.84082560186782,0.674857877126655,4.20951684518112,2.5591736264932e-05,0.00209958198777544,"DOWN in weep","Segment.2","",NA,NA,"Arabidopsis","OG0001013","No"
311,311,"AT2G33830",6949.51781721608,1.93412126782162,0.298065002297551,-6.48892440545848,8.64513269468188e-11,1.41613923640962e-07,"UP in weep","Segment.1","",NA,NA,"Arabidopsis","OG0004698","No"
312,312,"AT2G33830",6949.51781721608,2.18043526895192,0.298104371809324,-7.31433509585224,2.58658933388686e-13,4.32597117672063e-10,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0004698","No"
313,313,"AT2G33830",6949.51781721608,2.38582915081729,0.322383431729042,-7.40059480731174,1.35575833300792e-13,9.62362456713452e-10,"UP in weep","Segment.3","",NA,NA,"Arabidopsis","OG0004698","No"
314,314,"AT2G34000",46.2699168166574,1.9381119031356,0.47129759403756,-4.11228898185535,3.91755494380373e-05,0.0059397390253603,"UP in weep","Segment.1","",NA,NA,"Arabidopsis","OG0017695","No"
315,315,"AT2G34340",385.290201163243,-1.2467632322083,0.26844682451753,4.64435828007674,3.41135120260002e-06,0.00046355998654331,"DOWN in weep","Segment.2","",NA,NA,"Arabidopsis","OG0002612","No"
316,316,"AT2G34355",927.807455574864,-1.01057114427891,0.265028637974876,3.81306394660155,0.00013725458156051,0.00731418900070735,"DOWN in weep","Segment.2","",NA,NA,"Arabidopsis","OG0002985","No"
317,317,"AT2G34600",109.237389885631,1.62742779127945,0.42388588938151,-3.8393063606199,0.000123382395863136,0.0136136172015828,"UP in weep","Segment.1","",NA,NA,"Arabidopsis","OG0002526","No"
318,318,"AT2G34600",109.237389885631,1.93179645044983,0.425949603989599,-4.53526997643834,5.7529847580297e-06,0.000672480616177859,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0002526","No"
319,319,"AT2G34600",109.237389885631,2.69455669118777,0.584037723531159,-4.61366891661754,3.95622454582481e-06,0.00187217337118532,"UP in weep","Segment.3","",NA,NA,"Arabidopsis","OG0002526","No"
320,320,"AT2G34610",273.578598049424,1.77047247901032,0.554773294794011,-3.1913440960919,0.00141612514723916,0.0368698221297865,"UP in weep","Segment.2","AT2G34610","AT2G34610.1.Araport11.447","OG0003738","Arabidopsis","OG0003738","Yes"
321,321,"AT2G34655",54.0363920870206,-2.5429318708607,0.772659572009768,3.2911413551071,0.00099781760144955,0.029081166609539,"DOWN in weep","Segment.2","",NA,NA,"Arabidopsis","OG0062110","No"
322,322,"AT2G35730",230.52083133504,1.4570104630658,0.332589376747493,-4.38080878383551,1.18239601348603e-05,0.0011375068196997,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0012534","No"
323,323,"AT2G36050",102.740719866806,1.51795674046167,0.423679239188215,-3.58279707868182,0.000339934674368363,0.0133764811978802,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0014954","No"
324,324,"AT2G36210",124.275486934351,-1.36651113358098,0.377383323763172,3.6210162122546,0.000293448123375733,0.0246022747530954,"DOWN in weep","Segment.1","",NA,NA,"Arabidopsis","OG0007870","No"
325,325,"AT2G36570",657.511444540802,-1.24350325723219,0.251107416930789,4.95207697339709,7.34255476118631e-07,0.000339912399216223,"DOWN in weep","Segment.1","",NA,NA,"Arabidopsis","OG0007083","No"
326,326,"AT2G36870",208.188975684923,-1.404754618077,0.295316804293219,4.75677170298179,1.96713418853686e-06,0.000710002077032077,"DOWN in weep","Segment.1","",NA,NA,"Arabidopsis","OG0001167","No"
327,327,"AT2G38390",7323.41900802286,-1.24822937875039,0.241845141763864,5.16127539154434,2.45273048779509e-07,0.000153620281581166,"DOWN in weep","Segment.1","",NA,NA,"Arabidopsis","OG0013335","No"
328,328,"AT2G38470",5749.84761925999,1.21216086435139,0.31671605691945,-3.82727947594926,0.000129567375367856,0.0140057728855761,"UP in weep","Segment.1","",NA,NA,"Arabidopsis","OG0001166","No"
329,329,"AT2G38530",1873.10987434529,1.02362054189263,0.303792998845997,-3.36946718910906,0.000753136570821463,0.0238350732500732,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0000073","No"
330,330,"AT2G38600",181.094913885438,-1.32955039289018,0.369166512027344,3.60149241486915,0.000316395655543057,0.0259345188141159,"DOWN in weep","Segment.1","AT2G38600","AT2G38600.2.Araport11.447","OG0004052","Arabidopsis","OG0004052","Yes"
331,331,"AT2G38600",181.094913885438,-1.32955039289018,0.369166512027344,3.60149241486915,0.000316395655543057,0.0259345188141159,"DOWN in weep","Segment.1","AT2G38600","AT2G38600.2.Araport11.447","OG0004052","Arabidopsis","OG0004052","Yes"
332,332,"AT2G38600",181.094913885438,-1.36271943252597,0.359747031905209,3.78799353898501,0.000151868797921142,0.00787350389246194,"DOWN in weep","Segment.2","AT2G38600","AT2G38600.2.Araport11.447","OG0004052","Arabidopsis","OG0004052","Yes"
333,333,"AT2G38600",181.094913885438,-1.36271943252597,0.359747031905209,3.78799353898501,0.000151868797921142,0.00787350389246194,"DOWN in weep","Segment.2","AT2G38600","AT2G38600.2.Araport11.447","OG0004052","Arabidopsis","OG0004052","Yes"
334,334,"AT2G38940",2806.26351182288,-1.0861940666391,0.333345349532582,3.25846473683274,0.0011201679685832,0.0312640461783516,"DOWN in weep","Segment.2","",NA,NA,"Arabidopsis","OG0000126","No"
335,335,"AT2G39010",655.698505234973,-1.24241982132666,0.337896577622969,3.67692336532919,0.000236063920638314,0.0103491548117699,"DOWN in weep","Segment.2","",NA,NA,"Arabidopsis","OG0000134","No"
336,336,"AT2G39040",1564.1462597582,-2.51672605332825,0.676979224201343,3.71758240630992,0.000201138387256739,0.00934222050841137,"DOWN in weep","Segment.2","AT2G39040","AT2G39040.1.Araport11.447","OG0002815","Arabidopsis","OG0002815","Yes"
337,337,"AT2G39210",1170.33594574524,1.06489339064198,0.315252144762607,-3.37791005813418,0.000730389657024035,0.0233642628116664,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0000455","No"
338,338,"AT2G39220",276.00356125638,-1.82647403165858,0.318786457427788,5.72945929509039,1.00751261175235e-08,9.7522641214847e-06,"DOWN in weep","Segment.1","",NA,NA,"Arabidopsis","OG0000765","No"
339,339,"AT2G39650",621.069817574091,1.0085940726429,0.308987169889713,-3.26419402139867,0.00109775963081157,0.0309164376853692,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0010450","No"
340,340,"AT2G39700",3022.18798172719,-1.39368248731944,0.255166580347165,5.46185352887228,4.71188781028765e-08,4.01358603680302e-05,"DOWN in weep","Segment.1","",NA,NA,"Arabidopsis","OG0000632","No"
341,341,"AT2G40000",9171.39115017521,1.34079286792938,0.33133038488027,-4.046694565649,5.19459498344928e-05,0.0130139882555944,"UP in weep","Segment.3","",NA,NA,"Arabidopsis","OG0004184","No"
342,342,"AT2G40480",549.722224283842,-1.18142243402162,0.142604026956847,8.28463584958317,1.18471014255469e-16,6.16065353712111e-13,"DOWN in weep","Segment.1","",NA,NA,"Arabidopsis","OG0010404","No"
343,343,"AT2G41090",103.616868317008,1.63911829935624,0.499058310819351,-3.2844224088066,0.00102191632484788,0.0295852260117746,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0062040","No"
344,344,"AT2G41100",2972.36658953573,1.54248792237863,0.398230108087475,-3.87335837008037,0.000107345799774275,0.0122899398182429,"UP in weep","Segment.1","",NA,NA,"Arabidopsis","OG0062041","No"
345,345,"AT2G41100",2972.36658953573,2.22932614230602,0.397318271899223,-5.61093284647998,2.01238851316512e-08,8.07404309679185e-06,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0062041","No"
346,346,"AT2G41640",1103.6257655977,1.07730879746339,0.312940997332753,-3.44253008281264,0.00057629976362929,0.0375582473214648,"UP in weep","Segment.1","",NA,NA,"Arabidopsis","OG0003360","No"
347,347,"AT2G41640",1103.6257655977,1.15126987837096,0.313712826126043,-3.66982087595109,0.000242720489443083,0.010552780832681,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0003360","No"
348,348,"AT2G41850",25.540738771186,-2.25681919809896,0.679461043322082,3.32148431507526,0.000895400149295802,0.0483947872569901,"DOWN in weep","Segment.1","",NA,NA,"Arabidopsis","OG0000367","No"
349,349,"AT2G42840",2151.84554492827,2.14516026216434,0.503974866500042,-4.25648262394878,2.07668168360604e-05,0.00680352868498316,"UP in weep","Segment.3","",NA,NA,"Arabidopsis","OG0002224","No"
350,350,"AT2G43535",4139.75518797873,1.04493874026409,0.299639095097416,-3.48732444250765,0.000487879111413992,0.0175911569491924,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0021647","No"
351,351,"AT2G43670",574.856311765747,1.92296230744973,0.527896602181305,-3.64268741170888,0.000269806406230105,0.042246525151986,"UP in weep","Segment.3","",NA,NA,"Arabidopsis","OG0002087","No"
352,352,"AT2G43870",179.063947239464,-1.95151040551452,0.519379750368876,3.75738639045614,0.000171697275992869,0.00850351292628006,"DOWN in weep","Segment.2","",NA,NA,"Arabidopsis","OG0000427","No"
353,353,"AT2G43880",751.849921495128,-3.18363007690891,0.731700389714558,4.35100229774494,1.35516631988962e-05,0.00128663869550393,"DOWN in weep","Segment.2","",NA,NA,"Arabidopsis","OG0000427","No"
354,354,"AT2G43920",6.59799277723627,6.8995448657887,2.03433097860336,-3.39155473635144,0.000694972799444577,0.0420077331126986,"UP in weep","Segment.1","",NA,NA,"Arabidopsis","OG0005401","No"
355,355,"AT2G44290",130.422470319458,1.00928600546174,0.322041355656899,-3.13402607377241,0.00172425533988598,0.0416079462816881,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0001069","No"
356,356,"AT2G44578",98.401575147474,1.77859623543363,0.575046635155474,-3.09295999089318,0.0019817085018484,0.0459832510642346,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0015435","No"
357,357,"AT2G44840",217.531838548525,3.86260459666563,1.19279524398026,-3.23827967638138,0.00120252862308004,0.0327524684546751,"UP in weep","Segment.2","ERF13","AT2G44840.1.Araport11.447","OG0012821","Arabidopsis","OG0012821","Yes"
358,358,"AT2G44840",217.531838548525,3.86260459666563,1.19279524398026,-3.23827967638138,0.00120252862308004,0.0327524684546751,"UP in weep","Segment.2","ERF13","AT2G44840.1.Araport11.447","OG0012821","Arabidopsis","OG0012821","Yes"
359,359,"AT2G44840",217.531838548525,4.20355141725703,1.20212982728427,-3.4967532805947,0.000470957178905295,0.0330992778470031,"UP in weep","Segment.1","ERF13","AT2G44840.1.Araport11.447","OG0012821","Arabidopsis","OG0012821","Yes"
360,360,"AT2G44840",217.531838548525,4.20355141725703,1.20212982728427,-3.4967532805947,0.000470957178905295,0.0330992778470031,"UP in weep","Segment.1","ERF13","AT2G44840.1.Araport11.447","OG0012821","Arabidopsis","OG0012821","Yes"
361,361,"AT2G45050",1173.82282740557,-1.21346463711906,0.273270784490078,4.44052092646265,8.97413771677933e-06,0.000938056260760655,"DOWN in weep","Segment.2","",NA,NA,"Arabidopsis","OG0000300","No"
362,362,"AT2G45760",44.7185958484322,2.56799421225707,0.605888673309617,-4.23839283581521,2.25125597700417e-05,0.00190454503704376,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0001813","No"
363,363,"AT2G46400",347.409520976044,3.09474517300955,0.817350271483635,-3.78631448594499,0.00015289814809547,0.00787751548789507,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0000372","No"
364,364,"AT2G46420",713.288248092477,-1.05874433577352,0.225576098198768,4.69351293965819,2.68552995457419e-06,0.000394518866705082,"DOWN in weep","Segment.2","",NA,NA,"Arabidopsis","OG0002925","No"
365,365,"AT2G46480",76.7328761464221,-1.87669233809,0.447473239603244,4.19397669401188,2.74106157036863e-05,0.00218300954809358,"DOWN in weep","Segment.2","",NA,NA,"Arabidopsis","OG0025863","No"
366,366,"AT2G46535",973.768189351225,-1.0875074672678,0.284321213987095,3.82492552003931,0.000130811626926647,0.0140688565424392,"DOWN in weep","Segment.1","",NA,NA,"Arabidopsis","OG0020337","No"
367,367,"AT2G46830",1130.04058512282,-1.46514138270446,0.374471844375937,3.91255418720768,9.13250371882787e-05,0.0109873822990079,"DOWN in weep","Segment.1","CCA1","AT2G46830.1.Araport11.447","OG0004915","Arabidopsis","OG0004915","Yes"
368,368,"AT2G46830",1130.04058512282,-1.46514138270446,0.374471844375937,3.91255418720768,9.13250371882787e-05,0.0109873822990079,"DOWN in weep","Segment.1","CCA1","AT2G46830.1.Araport11.447","OG0004915","Arabidopsis","OG0004915","Yes"
369,369,"AT2G46830",1130.04058512282,-1.35605590112573,0.372305189469614,3.6423233934976,0.000270188339186906,0.011495958650884,"DOWN in weep","Segment.2","CCA1","AT2G46830.1.Araport11.447","OG0004915","Arabidopsis","OG0004915","Yes"
370,370,"AT2G46830",1130.04058512282,-1.35605590112573,0.372305189469614,3.6423233934976,0.000270188339186906,0.011495958650884,"DOWN in weep","Segment.2","CCA1","AT2G46830.1.Araport11.447","OG0004915","Arabidopsis","OG0004915","Yes"
371,371,"AT2G46950",66.4135517861318,-2.0039088662126,0.609570348930711,3.28741197751464,0.00101112793214069,0.0293902987975973,"DOWN in weep","Segment.2","",NA,NA,"Arabidopsis","OG0000371","No"
372,372,"AT2G46990",18.9908931693246,5.1967399402924,1.40042179056415,-3.71083910240995,0.000206573375747619,0.00947535513819563,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0002092","No"
373,373,"AT2G47670",53.3140828438791,-1.39708220727659,0.402174839194707,3.47381802917864,0.000513108889683932,0.0183487063807698,"DOWN in weep","Segment.2","",NA,NA,"Arabidopsis","OG0013082","No"
374,374,"AT2G47950",74.2719510227897,2.02854522358617,0.505458288452188,-4.0132791764044,5.98810209388582e-05,0.00393333280136754,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0014951","No"
375,375,"AT2G47950",74.2719510227897,2.60144520869588,0.686339109127362,-3.79032051955112,0.000150453014578923,0.0291263358678015,"UP in weep","Segment.3","",NA,NA,"Arabidopsis","OG0014951","No"
376,376,"AT2G48080",829.341607825646,-1.26544611282979,0.216679636926273,5.84017091213958,5.21472969160092e-09,3.06428791769695e-06,"DOWN in weep","Segment.2","",NA,NA,"Arabidopsis","OG0004756","No"
377,377,"AT2G48090",126.197171943393,1.51600619302879,0.443742468839997,-3.41640996632988,0.000634526419351039,0.0213228337087021,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0019106","No"
378,378,"AT3G01175",443.503739624492,1.01780945649532,0.294935042542235,-3.45096143110756,0.000558593389495245,0.0369417584760908,"UP in weep","Segment.1","",NA,NA,"Arabidopsis","OG0019147","No"
379,379,"AT3G01750",149.344333985701,1.02725082973037,0.268913278005822,-3.8200078380218,0.000133447433329316,0.00714634013656646,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0002381","No"
380,380,"AT3G01840",64.8796392528982,4.8521547990001,1.31053675201081,-3.70241795322051,0.000213554432819895,0.00967312599660449,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0013606","No"
381,381,"AT3G01940",38.5080487585074,1.47281354664548,0.38893316416004,-3.78680370398921,0.000152597555015057,0.00787751548789507,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0000288","No"
382,382,"AT3G02550",590.556450057366,1.31730138329789,0.305827756911692,-4.30733101730287,1.65236240754771e-05,0.00149690264437093,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0001256","No"
383,383,"AT3G02677",17.9372248429776,-4.87470894710612,1.44443928328609,3.37481056041081,0.00073866519303472,0.0235505477176542,"DOWN in weep","Segment.2","",NA,NA,"Arabidopsis","OG0062235","No"
384,384,"AT3G02840",167.899473321855,3.19926823597666,0.835438558671291,-3.82944766287168,0.000128431192718575,0.0139537869843983,"UP in weep","Segment.1","",NA,NA,"Arabidopsis","OG0001124","No"
385,385,"AT3G02840",167.899473321855,2.79483314407653,0.830961067972556,-3.36337435265841,0.000769958767314587,0.0242264016193253,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0001124","No"
386,386,"AT3G02850",527.171068172602,-1.15484209069218,0.310203580551794,3.72285222703725,0.000196984823565497,0.00929033413006731,"DOWN in weep","Segment.2","",NA,NA,"Arabidopsis","OG0002830","No"
387,387,"AT3G02850",527.171068172602,-1.72142799527988,0.318011164034181,5.41310554460552,6.19409549083058e-08,7.75901549866101e-05,"DOWN in weep","Segment.3","",NA,NA,"Arabidopsis","OG0002830","No"
388,388,"AT3G02885",838.919913291593,-2.99632481581534,0.890256020290665,3.36568891141792,0.000763527647053609,0.0441734519111307,"DOWN in weep","Segment.1","",NA,NA,"Arabidopsis","OG0000963","No"
389,389,"AT3G03660",91.8379555414223,1.52258409570635,0.38162615459581,-3.98972679773208,6.61494426965201e-05,0.00421765742846844,"UP in weep","Segment.2","WOX11","AT3G03660.3.Araport11.447","OG0003268","Arabidopsis","OG0003268","Yes"
390,390,"AT3G03910",6.28242298423627,-4.8913630891801,1.56733583696759,3.12081365959429,0.00180352116965914,0.0429957864810624,"DOWN in weep","Segment.2","",NA,NA,"Arabidopsis","OG0001369","No"
391,391,"AT3G04220",482.016496100498,1.24120999256817,0.365011609596427,-3.40046716305956,0.000672708150689993,0.022108281673665,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0000535","No"
392,392,"AT3G04330",204.389378832539,-5.795591510978,1.29939110768544,4.46023639587737,8.18692994340658e-06,0.000864078790434689,"DOWN in weep","Segment.2","",NA,NA,"Arabidopsis","OG0023417","No"
393,393,"AT3G04370",625.24728184989,2.57997282676435,0.685051708471382,-3.76609939784148,0.000165817799453569,0.03181162197625,"UP in weep","Segment.3","",NA,NA,"Arabidopsis","OG0025942","No"
394,394,"AT3G04720",16554.3452685517,1.31226704904907,0.246813566223607,-5.31683516885855,1.05587636084096e-07,0.000117572085695099,"UP in weep","Segment.3","",NA,NA,"Arabidopsis","OG0000933","No"
395,395,"AT3G05800",360.085835486354,1.05535106743641,0.27954949238034,-3.77518506097143,0.000159888917415991,0.00812220757583756,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0015459","No"
396,396,"AT3G05980",277.365593573066,-1.68381293070879,0.463622194029044,3.63186437662927,0.000281380998695165,0.0117876409896537,"DOWN in weep","Segment.2","",NA,NA,"Arabidopsis","OG0010546","No"
397,397,"AT3G06070",389.637083217023,1.07263735291616,0.287435386130538,-3.73175122018215,0.000190153246573673,0.00914670771461238,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0002842","No"
398,398,"AT3G06460",438.527356058973,-3.88829959981492,0.898796491257345,4.32611791171491,1.51760207400113e-05,0.00139812306325986,"DOWN in weep","Segment.2","",NA,NA,"Arabidopsis","OG0005717","No"
399,399,"AT3G06890",131.843374139111,1.33494114526189,0.378294333509605,-3.52884256255452,0.000417381358958829,0.0157001825371676,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0005236","No"
400,400,"AT3G07720",3257.26526317593,-1.12967669114068,0.228794681099629,4.93751290769193,7.9125171004412e-07,0.000147037561365635,"DOWN in weep","Segment.2","",NA,NA,"Arabidopsis","OG0010564","No"
401,401,"AT3G07760",959.248900023086,-1.67564033612978,0.125063295980961,13.3983382013606,6.18321567867522e-41,1.31671577877389e-36,"DOWN in weep","Segment.1","weep","AT3G07760.3.Araport11.447","OG0005476","Arabidopsis","OG0005476","Yes"
402,402,"AT3G07760",959.248900023086,-1.67564033612978,0.125063295980961,13.3983382013606,6.18321567867522e-41,1.31671577877389e-36,"DOWN in weep","Segment.1","weep","AT3G07760.3.Araport11.447","OG0005476","Arabidopsis","OG0005476","Yes"
403,403,"AT3G07760",959.248900023086,-1.67564033612978,0.125063295980961,13.3983382013606,6.18321567867522e-41,1.31671577877389e-36,"DOWN in weep","Segment.1","weep","AT3G07760.3.Araport11.447","OG0005476","Arabidopsis","OG0005476","Yes"
404,404,"AT3G07760",959.248900023086,-1.63858856159647,0.127459385833802,12.8557701018037,7.98268812228144e-38,1.69991343563983e-33,"DOWN in weep","Segment.3","weep","AT3G07760.3.Araport11.447","OG0005476","Arabidopsis","OG0005476","Yes"
405,405,"AT3G07760",959.248900023086,-1.63858856159647,0.127459385833802,12.8557701018037,7.98268812228144e-38,1.69991343563983e-33,"DOWN in weep","Segment.3","weep","AT3G07760.3.Araport11.447","OG0005476","Arabidopsis","OG0005476","Yes"
406,406,"AT3G07760",959.248900023086,-1.63858856159647,0.127459385833802,12.8557701018037,7.98268812228144e-38,1.69991343563983e-33,"DOWN in weep","Segment.3","weep","AT3G07760.3.Araport11.447","OG0005476","Arabidopsis","OG0005476","Yes"
407,407,"AT3G07760",959.248900023086,-1.94324204296078,0.124464345631909,15.6128410356788,5.95261908197687e-55,1.29421844080341e-50,"DOWN in weep","Segment.2","weep","AT3G07760.3.Araport11.447","OG0005476","Arabidopsis","OG0005476","Yes"
408,408,"AT3G07760",959.248900023086,-1.94324204296078,0.124464345631909,15.6128410356788,5.95261908197687e-55,1.29421844080341e-50,"DOWN in weep","Segment.2","weep","AT3G07760.3.Araport11.447","OG0005476","Arabidopsis","OG0005476","Yes"
409,409,"AT3G07760",959.248900023086,-1.94324204296078,0.124464345631909,15.6128410356788,5.95261908197687e-55,1.29421844080341e-50,"DOWN in weep","Segment.2","weep","AT3G07760.3.Araport11.447","OG0005476","Arabidopsis","OG0005476","Yes"
410,410,"AT3G09330",158.740103486963,-4.69587505789188,1.2858818509435,3.65187132429495,0.000260336328749616,0.0111862301574588,"DOWN in weep","Segment.2","",NA,NA,"Arabidopsis","OG0009330","No"
411,411,"AT3G10020",2663.17233957586,1.05201260213585,0.269450185912112,-3.90429347292781,9.45010518409446e-05,0.0112424575360498,"UP in weep","Segment.1","",NA,NA,"Arabidopsis","OG0007106","No"
412,412,"AT3G10020",2663.17233957586,1.07247813313515,0.278291356571024,-3.85379605874119,0.000116300480327852,0.023813641620977,"UP in weep","Segment.3","",NA,NA,"Arabidopsis","OG0007106","No"
413,413,"AT3G10040",344.261700718427,1.44422198026711,0.391324261003858,-3.69060169324096,0.000223724224350868,0.0100293032697661,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0008330","No"
414,414,"AT3G11370",234.177108149969,1.60041675703732,0.430484364150961,-3.71771169945696,0.000201035503845819,0.00934222050841137,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0010265","No"
415,415,"AT3G12610",3876.61589860107,-1.24933453620453,0.275312051422833,4.53788539131462,5.68211250646997e-06,0.000671415707150381,"DOWN in weep","Segment.2","",NA,NA,"Arabidopsis","OG0001659","No"
416,416,"AT3G12710",1069.37132443288,-1.01666372650553,0.277006268931274,3.67018309884446,0.000242376790382482,0.010552780832681,"DOWN in weep","Segment.2","",NA,NA,"Arabidopsis","OG0005007","No"
417,417,"AT3G13672",80.1816761006515,-1.7728919813815,0.394101275208878,4.49856951221955,6.84122282633642e-06,0.00161870933429816,"DOWN in weep","Segment.1","",NA,NA,"Arabidopsis","OG0025975","No"
418,418,"AT3G13960",20.9491916092861,-2.17583603610061,0.496650880714804,4.38101717038947,1.18126561027028e-05,0.00441316687205363,"DOWN in weep","Segment.3","",NA,NA,"Arabidopsis","OG0000590","No"
419,419,"AT3G14370",227.798826173573,-2.62707249786548,0.599532224508786,4.3818703823934,1.17664806767286e-05,0.0011370081016597,"DOWN in weep","Segment.2","",NA,NA,"Arabidopsis","OG0007347","No"
420,420,"AT3G14550",219.18936752111,-1.04078884077697,0.329581360434757,3.15791171989839,0.00158903670853018,0.0398587771397771,"DOWN in weep","Segment.2","",NA,NA,"Arabidopsis","OG0000746","No"
421,421,"AT3G15450",13298.4733250859,1.46357760417714,0.347558199352425,-4.21102884899304,2.54210276880283e-05,0.00443315254472975,"UP in weep","Segment.1","",NA,NA,"Arabidopsis","OG0002472","No"
422,422,"AT3G15450",13298.4733250859,1.76547780133591,0.347627506775679,-5.07864817059817,3.80129908997741e-07,8.43446028575676e-05,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0002472","No"
423,423,"AT3G15530",1103.23508322829,1.22433542404929,0.266020418929963,-4.60241145763939,4.17627124502792e-06,0.000534786457011489,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0008810","No"
424,424,"AT3G15720",224.164787964881,1.10255625741659,0.339758289038401,-3.24511952463939,0.00117401334951151,0.0322290381882313,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0000500","No"
425,425,"AT3G15830",102.234063585319,4.50958397483383,0.768263058642041,-5.8698435699939,4.3620651505557e-09,9.28901773810836e-06,"UP in weep","Segment.3","",NA,NA,"Arabidopsis","OG0004986","No"
426,426,"AT3G16150",572.310136938688,1.3470765225444,0.339347450293189,-3.9696084982532,7.19908203414146e-05,0.00896517262672762,"UP in weep","Segment.1","",NA,NA,"Arabidopsis","OG0003648","No"
427,427,"AT3G16360",14.4739196098036,7.62973350780211,1.41071879129905,-5.40840141554811,6.35897739702872e-08,2.05007454565462e-05,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0003145","No"
428,428,"AT3G16400",34920.4420200218,-1.00785383564468,0.211121031333699,4.77382016030256,1.80763814080229e-06,0.00067532726681377,"DOWN in weep","Segment.1","",NA,NA,"Arabidopsis","OG0020343","No"
429,429,"AT3G16450",13866.351233036,1.15010035165874,0.235183831785632,-4.89021861293189,1.00724050055676e-06,0.000666307166258995,"UP in weep","Segment.3","",NA,NA,"Arabidopsis","OG0028915","No"
430,430,"AT3G16690",776.862221931207,1.02921943102376,0.250163500224032,-4.11418704208268,3.88546298603311e-05,0.00288319918915808,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0003036","No"
431,431,"AT3G17690",191.045662108887,3.25128214884898,0.579720088947092,-5.60836550403847,2.04246329833296e-08,8.07404309679185e-06,"UP in weep","Segment.2","",NA,NA,"Arabidopsis","OG0002300","No"
432,432,"AT3G18690",341.750941939675,1.10265000037668,0.276082448260008,-3.99391561226026,6.49910026140733e-05,0.0084389231747969,"UP in weep","Segment.1","",NA,NA,"Arabidopsis","OG0001186","No"
433,433,"AT3G18715",55.4891256226593,-2.22473685033149,0.643840556512273,3.45541582901058,0.000549444715030387,0.0365638287705378,"DOWN in weep","Segment.1","",NA,NA,"Arabidopsis","OG0005225","No"
